product_id,title,description,category,price
7497,Premium Watch,Advanced design optimized for everyday use.,Accessories,90233
7498,Compact Television,"User-friendly, efficient, and value for money.",Computers,46400
7499,Compact Backpack,Delivers high performance with excellent build quality.,Home Appliances,20260
7500,Compact Watch,Smart technology integrated for seamless operation.,Footwear,60615
7501,Smart Laptop,High quality and reliable product with long-lasting performance.,Sports,35322
7502,Advanced Television,High quality and reliable product with long-lasting performance.,Clothing,19441
7503,Advanced Watch,High quality and reliable product with long-lasting performance.,Electronics,94780
7504,Smart Watch,"User-friendly, efficient, and value for money.",Electronics,95986
7505,Advanced Laptop,Smart technology integrated for seamless operation.,Clothing,89844
7506,Portable Headphones,Smart technology integrated for seamless operation.,Footwear,3231
7507,Compact Backpack,Delivers high performance with excellent build quality.,Accessories,43977
7508,High-Performance Power Bank,Advanced design optimized for everyday use.,Accessories,74597
7509,Wireless Mixer Grinder,"User-friendly, efficient, and value for money.",Sports,9569
7510,High-Performance Shoes,"User-friendly, efficient, and value for money.",Kitchen,21935
7511,Compact Backpack,Advanced design optimized for everyday use.,Home Appliances,2816
7512,Durable Headphones,"User-friendly, efficient, and value for money.",Accessories,88977
7513,Eco-Friendly Mixer Grinder,"User-friendly, efficient, and value for money.",Home Appliances,46898
7514,Eco-Friendly Headphones,"Lightweight, durable, and built with premium materials.",Footwear,27801
7515,Advanced Power Bank,Delivers high performance with excellent build quality.,Computers,97897
7516,Portable Headphones,"Lightweight, durable, and built with premium materials.",Sports,78090
7517,Compact Backpack,Delivers high performance with excellent build quality.,Footwear,17156
7518,Advanced Mixer Grinder,Delivers high performance with excellent build quality.,Clothing,3942
7519,Compact Shoes,"Lightweight, durable, and built with premium materials.",Computers,85826
7520,High-Performance Laptop,"Lightweight, durable, and built with premium materials.",Electronics,7133
7521,Eco-Friendly Headphones,High quality and reliable product with long-lasting performance.,Mobiles,88073
7522,Durable Backpack,Eco-friendly materials used ensuring sustainability.,Computers,84959
7523,Portable Mixer Grinder,Delivers high performance with excellent build quality.,Clothing,96595
7524,Smart Smartphone,"User-friendly, efficient, and value for money.",Footwear,54916
7525,Eco-Friendly Power Bank,High quality and reliable product with long-lasting performance.,Sports,31559
7526,Durable Watch,Delivers high performance with excellent build quality.,Sports,65349
7527,Smart Backpack,Compact and portable design ideal for travel.,Sports,34355
7528,Wireless Shoes,"User-friendly, efficient, and value for money.",Accessories,35783
7529,Premium Shoes,Compact and portable design ideal for travel.,Electronics,66860
7530,Eco-Friendly Headphones,High quality and reliable product with long-lasting performance.,Accessories,21145
7531,Durable Smartphone,Eco-friendly materials used ensuring sustainability.,Accessories,78171
7532,Smart Laptop,"Lightweight, durable, and built with premium materials.",Kitchen,57648
7533,Smart Headphones,Delivers high performance with excellent build quality.,Electronics,56376
7534,Smart Laptop,Smart technology integrated for seamless operation.,Sports,20280
7535,Advanced Television,High quality and reliable product with long-lasting performance.,Accessories,79205
7536,High-Performance Power Bank,Delivers high performance with excellent build quality.,Clothing,91320
7537,Eco-Friendly Laptop,Eco-friendly materials used ensuring sustainability.,Computers,69437
7538,Advanced Shoes,High quality and reliable product with long-lasting performance.,Accessories,48836
7539,Compact Shoes,Eco-friendly materials used ensuring sustainability.,Kitchen,4665
7540,Wireless Mixer Grinder,High quality and reliable product with long-lasting performance.,Kitchen,99613
7541,Durable Backpack,Smart technology integrated for seamless operation.,Accessories,67429
7542,Portable Laptop,Advanced design optimized for everyday use.,Accessories,2412
7543,High-Performance Smartphone,Eco-friendly materials used ensuring sustainability.,Home Appliances,12265
7544,Portable Shoes,"Lightweight, durable, and built with premium materials.",Electronics,18411
7545,Eco-Friendly Headphones,Delivers high performance with excellent build quality.,Electronics,41166
7546,Portable Television,"Lightweight, durable, and built with premium materials.",Clothing,51913
7547,Advanced Headphones,High quality and reliable product with long-lasting performance.,Footwear,97978
7548,Advanced Backpack,Compact and portable design ideal for travel.,Footwear,28301
7549,Compact Watch,"Lightweight, durable, and built with premium materials.",Kitchen,64877
7550,Compact Headphones,High quality and reliable product with long-lasting performance.,Computers,85413
7551,Compact Shoes,Smart technology integrated for seamless operation.,Footwear,9496
7552,Advanced Television,Compact and portable design ideal for travel.,Kitchen,230
7553,Durable Smartphone,Delivers high performance with excellent build quality.,Accessories,27059
7554,Durable Camera,Compact and portable design ideal for travel.,Accessories,91583
7555,Premium Headphones,"User-friendly, efficient, and value for money.",Kitchen,97621
7556,Wireless Television,"Lightweight, durable, and built with premium materials.",Home Appliances,43847
7557,Eco-Friendly Shoes,High quality and reliable product with long-lasting performance.,Computers,62129
7558,Premium Power Bank,Compact and portable design ideal for travel.,Footwear,56093
7559,Wireless Watch,Delivers high performance with excellent build quality.,Kitchen,61050
7560,Advanced Watch,Advanced design optimized for everyday use.,Kitchen,11745
7561,Premium Shoes,High quality and reliable product with long-lasting performance.,Computers,48816
7562,Smart Power Bank,Compact and portable design ideal for travel.,Sports,12009
7563,High-Performance Laptop,Delivers high performance with excellent build quality.,Accessories,86027
7564,Portable Headphones,High quality and reliable product with long-lasting performance.,Footwear,53628
7565,Advanced Smartphone,Smart technology integrated for seamless operation.,Accessories,26522
7566,High-Performance Television,High quality and reliable product with long-lasting performance.,Kitchen,72378
7567,Premium Mixer Grinder,Eco-friendly materials used ensuring sustainability.,Home Appliances,70073
7568,Compact Mixer Grinder,"Lightweight, durable, and built with premium materials.",Accessories,40952
7569,Portable Laptop,Delivers high performance with excellent build quality.,Mobiles,79610
7570,Compact Television,Eco-friendly materials used ensuring sustainability.,Accessories,65933
7571,Advanced Laptop,High quality and reliable product with long-lasting performance.,Home Appliances,77464
7572,Wireless Watch,High quality and reliable product with long-lasting performance.,Mobiles,17878
7573,Compact Backpack,Delivers high performance with excellent build quality.,Mobiles,70847
7574,Portable Smartphone,High quality and reliable product with long-lasting performance.,Clothing,85175
7575,Durable Smartphone,High quality and reliable product with long-lasting performance.,Clothing,31781
7576,Compact Backpack,"User-friendly, efficient, and value for money.",Computers,85176
7577,Wireless Shoes,Eco-friendly materials used ensuring sustainability.,Mobiles,3025
7578,Advanced Backpack,"User-friendly, efficient, and value for money.",Mobiles,61031
7579,Wireless Mixer Grinder,High quality and reliable product with long-lasting performance.,Accessories,28460
7580,High-Performance Laptop,Advanced design optimized for everyday use.,Footwear,6612
7581,Durable Power Bank,Compact and portable design ideal for travel.,Footwear,21643
7582,Advanced Headphones,High quality and reliable product with long-lasting performance.,Footwear,11515
7583,Portable Watch,Compact and portable design ideal for travel.,Footwear,39964
7584,High-Performance Backpack,"Lightweight, durable, and built with premium materials.",Footwear,54492
7585,Advanced Television,Compact and portable design ideal for travel.,Sports,32719
7586,Durable Headphones,Smart technology integrated for seamless operation.,Footwear,11398
7587,Durable Watch,"Lightweight, durable, and built with premium materials.",Computers,96130
7588,Wireless Television,Delivers high performance with excellent build quality.,Home Appliances,20562
7589,Compact Mixer Grinder,Advanced design optimized for everyday use.,Computers,33105
7590,Portable Shoes,Delivers high performance with excellent build quality.,Home Appliances,67611
7591,Advanced Camera,Compact and portable design ideal for travel.,Kitchen,30828
7592,Eco-Friendly Power Bank,High quality and reliable product with long-lasting performance.,Kitchen,3629
7593,Portable Watch,Advanced design optimized for everyday use.,Footwear,96455
7594,Wireless Headphones,Delivers high performance with excellent build quality.,Home Appliances,70920
7595,Eco-Friendly Laptop,Compact and portable design ideal for travel.,Computers,54639
7596,High-Performance Backpack,Compact and portable design ideal for travel.,Clothing,74793
7597,Wireless Mixer Grinder,Advanced design optimized for everyday use.,Electronics,93994
7598,Advanced Mixer Grinder,Advanced design optimized for everyday use.,Computers,91069
7599,Portable Smartphone,High quality and reliable product with long-lasting performance.,Clothing,13360
7600,Compact Camera,High quality and reliable product with long-lasting performance.,Kitchen,53678
7601,Eco-Friendly Mixer Grinder,Compact and portable design ideal for travel.,Footwear,61713
7602,Wireless Mixer Grinder,Compact and portable design ideal for travel.,Electronics,90938
7603,Smart Camera,"Lightweight, durable, and built with premium materials.",Accessories,338
7604,Compact Mixer Grinder,Delivers high performance with excellent build quality.,Home Appliances,38938
7605,Compact Television,Advanced design optimized for everyday use.,Clothing,59827
7606,Eco-Friendly Power Bank,"Lightweight, durable, and built with premium materials.",Accessories,46199
7607,Premium Shoes,Compact and portable design ideal for travel.,Accessories,76805
